SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR00000xvjmRYAQ,Omaha_MDU_The Frederick,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xwG7FYAU,Omaha_MDU_Ellington Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEcAYAU,Creekside Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xwFCnYAM,Omaha_MDU_4015 HAMILTON ST,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xvBUcYAM,Omaha_MDU_4023 HAMILTON ST,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xvSKBYA2,Omaha_MDU_2313 N 72nd St apts,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEcBYAU,Heritage of Newark (FKA Newark Beach Estates),MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbOYAU,Patriot Place,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbQYAU,307 N 14th Apartments (aka Paloma Gardens),MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDtMYAU,Fort_Hood MHP,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbPYAU,1507 N 8th Apartments (aka The Gables at 8th),MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbRYAU,Jerome Apartments_Colt RE,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbSYAU,Saffari Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbTYAU,Soaring Eagle Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
