Id,Name,StageName,Owner,Property_Address,Property_City,Property_State,Property_Zip,current_category,franchise_type,suggested_category,distance_ft,nearest_fiber_addr,nearest_fdh,via_optk,change_type,geocode_note
006WR00000wiNoyYAE,University Gardens Apartment,Prospects,Brett Spivey,"1333 North Tyndall Avenue, Tucson, AZ, USA",TUCSON,AZ,85719,Cat 3,In-Franchise,Cat 3,10250.8,306 E NAVAJO RD UNIT 1203 TUCSON AZ 85705,FB04,,no_change,"1333 N TYNDALL AVE, TUCSON, AZ, 85719"
006WR00000wiNozYAE,Cliffs at North Mountain,Prospects,Brett Spivey,"1720 E Thunderbird Rd, Phoenix, AZ, USA",PHOENIX,AZ,85022,Cat 3,In-Franchise,Cat 3,18431.9,14602 N 19TH AVE UNIT 187 PHOENIX AZ 85023,FB01,,no_change,"1720 E THUNDERBIRD RD, PHOENIX, AZ, 85022"
006WR00000wiNp0YAE,Palm Aire Apts.,Prospects,Brett Spivey,"6241 North 27th Avenue, Phoenix, AZ, USA",Phoenix,AZ,85017,Cat 3,In-Franchise,Cat 3,32872.1,14602 N 19TH AVE UNIT 128 PHOENIX AZ 85023,FB01,,no_change,"6241 N 27TH AVE, PHOENIX, AZ, 85017"
006WR00000wiNp1YAE,Landes - Thrive Communities,Prospects,Brett Spivey,"901 8th Avenue, Seattle, WA, USA",Seattle,WA,98104,Cat 3,In-Franchise,Cat 3,4995468.2,8525 TOBIAS AVE UNIT 124 PANORAMA CITY CA 91402,FB03,,no_change,"901 8TH AVE, SEATTLE, WA, 98104"
006WR00000wiNp2YAE,Big Trout Lodge,Prospects,Brett Spivey,"22809 E Country Vista Dr, Liberty Lake, WA, USA",LIBERTY LAKE,WA,99019,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wiNp3YAE,Cimarron Apartments LV,Prospects,Jeff Chao,"8301 W. Flamingo Rd. Las Vegas, NV",Las Vegas,NV,89147,Cat 3,In-Franchise,Cat 3,1172047.4,8525 TOBIAS AVE UNIT 308 PANORAMA CITY CA 91402,FB03,,no_change,"8301 W FLAMINGO RD, LAS VEGAS, NV, 89147"
006WR00000wiNp4YAE,Lyons Glen Apartments,Prospects,Brett Spivey,"6901 North Wiscomb Street, Spokane, WA, USA",Spokane,WA,99208,Cat 3,In-Franchise,Cat 3,4931154.5,8525 TOBIAS AVE UNIT 137 PANORAMA CITY CA 91402,FB03,,no_change,"6901 N WISCOMB ST, SPOKANE, WA, 99208"
006WR00000wiNp5YAE,Regency Woods Apartments,Prospects,Brett Spivey,"1650 Eagle Ridge Dr S, Renton, WA, USA",Renton,WA,98055,Cat 3,In-Franchise,Cat 3,4937808.9,8525 TOBIAS AVE UNIT 124 PANORAMA CITY CA 91402,FB03,,no_change,"1650 EAGLE RIDGE DR S, RENTON, WA, 98055"
006WR00000wiNp6YAE,Soundview Apartment Homes,Prospects,Brett Spivey,"28425 18th Ave S, Federal Way, WA, USA",Federal Way,WA,98023,Cat 3,In-Franchise,Cat 3,4901836.5,8525 TOBIAS AVE UNIT 124 PANORAMA CITY CA 91402,FB03,,no_change,"28425 18TH AVE S, FEDERAL WAY, WA, 98003"
006WR00000wj8JOYAY,The Link,Prospects,Marty Samuels,"1457 W University Dr, Mesa, AZ 85201, USA",Mesa,AZ,85201,,In-Franchise,Cat 3,3956.8,745 N DOBSON RD UNIT 126 MESA AZ 85201,FB05,,fill_blank,"1457 W UNIVERSITY DR, MESA, AZ, 85201"
006WR00000wj8JPYAY,The Flats at SanTan,Prospects,Marty Samuels,"2550 South Santan Village Parkway, Gilbert, AZ, USA",Gilbert,AZ,85295,,In-Franchise,Cat 3,23973.2,552 S SUNRISE DR GILBERT AZ 85233,FDH07,,fill_blank,"2550 S SANTAN VILLAGE PKWY, GILBERT, AZ, 85295"
006WR00000wj8JQYAY,Oasis in Mesa,Prospects,Marty Samuels,"420 N 64th Pl, Mesa, AZ 85205, USA",Mesa,AZ,85205,,In-Franchise,Cat 3,5451.1,7353 E UNIVERSITY DR UNIT 1057 MESA AZ 85207,FB01,,fill_blank,"420 N 64TH PL, MESA, AZ, 85205"
006WR00000wj8JRYAY,The Madison,Prospects,Marty Samuels,"520 N Mesa Dr, Mesa, AZ 85201, USA",Mesa,AZ,85201,,In-Franchise,Cat 3,3457.3,305 E MAIN ST UNIT 304 MESA AZ 85201,FDH03,,fill_blank,"520 N MESA DR, MESA, AZ, 85201"
006WR00000wj8JSYAY,The Wyatt,Prospects,Marty Samuels,"1233 S Gilbert Rd, Gilbert, AZ 85296, USA",Gilbert,AZ,85296,,In-Franchise,Cat 3,8504.6,552 S SUNRISE DR GILBERT AZ 85233,FDH07,,fill_blank,"1233 S GILBERT RD, GILBERT, AZ, 85296"
006WR00000wj8JTYAY,Acero Val Vista,Prospects,Marty Samuels,1500 E Melrose St 85297,Gilbert,AZ,85297,,In-Franchise,Cat 3,27132.9,552 S SUNRISE DR GILBERT AZ 85233,FDH07,,fill_blank,"1500 E MELROSE ST, GILBERT, AZ, 85297"
006WR00000wj8JUYAY,Mesa Village,Prospects,Marty Samuels,"2701 East Allred Avenue, Mesa, AZ, USA",Mesa,AZ,85204,,In-Franchise,Cat 3,2121.1,2366 E CALYPSO AVE MESA AZ 85204,FDH09,,fill_blank,"2701 E ALLRED AVE, MESA, AZ, 85204"
006WR00000wj8JVYAY,Avana Gilbert,Prospects,Marty Samuels,"3225 E Baseline Rd, Gilbert, AZ 85234, USA",Gilbert,AZ,85234,,In-Franchise,Cat 3,9164.6,1523 S COCHISE MESA AZ 85204,FDH23,,fill_blank,"3225 E BASELINE RD, GILBERT, AZ, 85234"
006WR00000wj8JWYAY,Fiesta Village Furnished Apartments,Prospects,Marty Samuels,"960 West Southern Avenue, Mesa, AZ, USA",Mesa,AZ,85210,,In-Franchise,Cat 2,1018.6,1009 W FARMDALE AVE MESA AZ 85210,FDH12,,fill_blank,"960 W SOUTHERN AVE, MESA, AZ, 85210"
006WR00000wj8JXYAY,Town Germann,Prospects,Marty Samuels,Town Germann 85297,Gilbert,AZ,85297,,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wj8JYYAY,Marigold Ranch at San Tan Village,Prospects,Marty Samuels,2120 E Ray Rd,Gilbert,AZ,85236,,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wj8JZYAY,College Park Woods,Prospects,Marty Samuels,"2201 N Comanche Dr, Chandler, AZ 85224, USA",Chandler,AZ,85224,Cat 2,In-Franchise,Cat 3,7306.9,1429 W PERALTA AVE MESA AZ 85202,FDH25,,change,"2201 N COMANCHE DR, CHANDLER, AZ, 85224"
006WR00000wj8JaYAI,SunVilla Apartments,On Hold,Marty Samuels,"650 S 80th St, Mesa, AZ 85208, USA",Mesa,AZ,85208,Cat 2,In-Franchise,Cat 3,7876.7,7353 E UNIVERSITY DR UNIT 1132 MESA AZ 85207,FB01,,change,"650 S 80TH ST, MESA, AZ, 85208"
006WR00000wj8JbYAI,El Mirage Mobile Home Park ( Saguaro Sun ),Prospects,Marty Samuels,"305 S Val Vista Dr, Mesa, AZ 85204, USA",Mesa,AZ,85204,Cat 2,In-Franchise,Cat 3,2481.8,3716 E MAIN ST UNIT 1 MESA AZ 85205,FDH04,,change,"305 S VAL VISTA DR, MESA, AZ, 85204"
006WR00000wj8JcYAI,Royal Palms Village (MHP),Prospects,Marty Samuels,"345 S 58th St, Mesa, AZ 85206, USA",Mesa,AZ,85206,Cat 2,In-Franchise,Cat 3,4872.8,5144 E MAIN ST MESA AZ 85205,FDH05,,change,"345 S 58TH ST, MESA, AZ, 85206"
006WR00000wj8JdYAI,Sunset Resort-520 Spaces (MHP),Prospects,Marty Samuels,"8615 E Main St, Mesa, AZ 85207, USA",Mesa,AZ,85207,Cat 2,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wj8JeYAI,Avia 266,Prospects,Marty Samuels,2354 W UNIVERSITY DR MESA 85201,Mesa,AZ,85201,Cat 2,In-Franchise,Cat 3,3570.2,745 N DOBSON RD UNIT 101 MESA AZ 85201,FB05,,change,"2354 W UNIVERSITY DR, MESA, AZ, 85201"
006WR00000wj8JfYAI,Cadia Crossing,Prospects,Marty Samuels,"230 E Civic Center Dr, Gilbert, AZ 85296, USA",Gilbert,AZ,85296,Cat 2,In-Franchise,Cat 3,9191.6,552 S SUNRISE DR GILBERT AZ 85233,FDH07,,change,"230 E CIVIC CENTER DR, GILBERT, AZ, 85296"
006WR00000wj8JgYAI,Apache Wells Trailer Rv Resort (MHP),Prospects,Marty Samuels,"2656 N 56th St, Mesa, AZ 85215, USA",Mesa,AZ,85215,Cat 2,In-Franchise,Cat 3,14274.1,657 N ROANOKE MESA AZ 85205,FDH01,,change,"2656 N 56TH ST, MESA, AZ, 85215"
006WR00000wj8JhYAI,Agave Apartments,Prospects,Marty Samuels,"1718 S Jentilly Ln, Tempe, AZ 85281, USA",Tempe,AZ,85281,Cat 2,In-Franchise,Cat 3,13841.8,600 S DOBSON RD UNIT 73 MESA AZ 85202,FB40,,change,"1718 S JENTILLY LN, TEMPE, AZ, 85281"
006WR00000wj8JiYAI,Ascend at Red Mountain,Prospects,Marty Samuels,"2217 N Power Rd, Mesa, AZ 85215, USA",Mesa,AZ,85207,Cat 2,In-Franchise,Cat 3,12829.4,7353 E UNIVERSITY DR UNIT 2020 MESA AZ 85207,FB01,,change,"2217 N POWER RD, MESA, AZ, 85215"
006WR00000wj8JjYAI,Ascend at Longbow Highpoint,Prospects,Marty Samuels,"5957 E Longbow Pkwy, Mesa, AZ 85215, USA",Mesa,AZ,85215,Cat 2,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wj8JkYAI,Album Mountain Vista,Prospects,Marty Samuels,"1153 S Signal Butte Rd, Mesa, AZ 85208, USA",Mesa,AZ,85208,Cat 2,In-Franchise,Cat 3,24368.6,7353 E UNIVERSITY DR UNIT 1132 MESA AZ 85207,FB01,,change,"1153 S SIGNAL BUTTE RD, MESA, AZ, 85208"
006WR00000wj8JlYAI,Candela Park,Prospects,Marty Samuels,"57 N Alma School Rd, Mesa, AZ 85201, USA",Mesa,AZ,85201,Cat 2,In-Franchise,Cat 3,5310.4,701 S DOBSON RD UNIT 621 MESA AZ 85202,FB38,,change,"57 N ALMA SCHOOL RD, MESA, AZ, 85201"
006WR00000wj8JmYAI,Dartmouth Trace,Prospects,Marty Samuels,"602 North May, Mesa, AZ 85201, USA",Mesa,AZ,85201,Cat 2,In-Franchise,Cat 2,1975.0,745 N DOBSON RD UNIT 101 MESA AZ 85201,FB05,,no_change,"602 N MAY, MESA, AZ, 85201"
006WR00000wj8JnYAI,Aspenwood Mobile Home Park (MHP),Prospects,Marty Samuels,"245 S 56th St, Mesa, AZ 85206, USA",Mesa,AZ,85206,Cat 2,In-Franchise,Cat 3,4004.7,5144 E MAIN ST MESA AZ 85205,FDH05,,change,"245 S 56TH ST, MESA, AZ, 85206"
006WR00000wj8JoYAI,Brookview Apartments,Prospects,Marty Samuels,"1940 W University Dr, Mesa, AZ 85201, USA",Mesa,AZ,85201,Cat 2,In-Franchise,Cat 3,2413.6,745 N DOBSON RD UNIT 114 MESA AZ 85201,FB05,,change,"1940 W UNIVERSITY DR, MESA, AZ, 85201"
006WR00000wj8JpYAI,Alta Uptown (Chandler AZ),Prospects,Marty Samuels,"1961 N Hartford St, Chandler, AZ 85225, USA",Chandler,AZ,85225,Cat 2,In-Franchise,Cat 3,9035.6,623 W PERALTA AVE MESA AZ 85210,FDH05,,change,"1961 N HARTFORD ST, CHANDLER, AZ, 85225"
006WR00000wj8JqYAI,Calusa Trace,Prospects,Marty Samuels,"6518 E Main St, Mesa, AZ 85205, USA",Mesa,AZ,85205,Cat 2,In-Franchise,Cat 3,5039.7,7353 E UNIVERSITY DR UNIT 1057 MESA AZ 85207,FB01,,change,"6518 E MAIN ST, MESA, AZ, 85205"
006WR00000wj8JrYAI,Broadway Estates,Prospects,Marty Samuels,"345 S 58th St, Mesa, AZ 85206, USA",Mesa,AZ,85206,Cat 2,In-Franchise,Cat 3,4872.8,5144 E MAIN ST MESA AZ 85205,FDH05,,change,"345 S 58TH ST, MESA, AZ, 85206"
006WR00000wj8JsYAI,BB Living at Val Vista,Prospects,Marty Samuels,3936 S Decatur Dr  85297,Gilbert,AZ,85297,Cat 2,In-Franchise,Cat 3,29813.5,552 S SUNRISE DR GILBERT AZ 85233,FDH07,,change,"3936 S DECATUR DR, GILBERT, AZ, 85297"
006WR00000wj8JtYAI,Camden Tempe,Prospects,Brett Spivey,"800 East Curry Road, Tempe, AZ, USA",Tempe,AZ,85288,Cat 3,In-Franchise,Cat 3,16936.4,745 N DOBSON RD UNIT 160 MESA AZ 85201,FB05,,no_change,"800 E CURRY RD, TEMPE, AZ, 85288"
006WR00000wj8JuYAI,Agave Village,Prospects,Marty Samuels,"7807 E Main St, Mesa, AZ 85207, USA",Mesa,AZ,85207,Cat 2,In-Franchise,Cat 3,3372.9,7353 E UNIVERSITY DR UNIT 1132 MESA AZ 85207,FB01,,change,"7807 E MAIN ST, MESA, AZ, 85207"
006WR00000wj8JvYAI,Crismon Gateway Rentals,Prospects,Marty Samuels,9652 E Hampton Ave Mesa Az 85209,Mesa,AZ,85209,Cat 2,In-Franchise,Cat 3,18941.6,7353 E UNIVERSITY DR UNIT 1132 MESA AZ 85207,FB01,,change,"9652 E HAMPTON AVE, MESA, AZ, 85209"
006WR00000wj8JwYAI,Cactus Wren (MHP),Prospects,Brett Spivey,"235 N Ellsworth Rd, Mesa, AZ 85207, USA",Mesa,AZ,85207,Cat 3,In-Franchise,Cat 3,11767.8,7353 E UNIVERSITY DR UNIT 1142 MESA AZ 85207,FB01,,no_change,"235 N ELLSWORTH RD, MESA, AZ, 85207"
006WR00000wj8JxYAI,Tuscan Isle,Prospects,Chuck McNeely,"8650 Weir Drive, Naples, FL, USA",Naples,FL,34104,Cat 3,In-Franchise,Cat 3,5287784.2,1121 S MAIN ST TAYLOR TX 76574,FDH05,,no_change,"8650 WEIR DR, NAPLES, FL, 34104"
006WR00000wj8JyYAI,Beverly Mobile Home Park,Prospects,Marty Samuels,"26 South Beverly, Mesa, AZ 85210, USA",Mesa,AZ,85210,Cat 2,In-Franchise,Cat 3,5001.5,254 W BROADWAY RD UNIT 1 MESA AZ 85210,FDH05,,change,"26 S BEVERLY, MESA, AZ, 85210"
006WR00000wj8JzYAI,Centennial Village,Prospects,Marty Samuels,222 W BROWN RD MESA 85201,Mesa,AZ,85201,Cat 2,In-Franchise,Cat 3,2885.1,645 N COUNTRY CLUB DR UNIT 149 MESA AZ 85201 ,FB02,,change,"222 W BROWN RD, MESA, AZ, 85201"
006WR00000wj8K0YAI,Castillo Nuevo,Prospects,Marty Samuels,"3300 E Broadway Rd, Mesa, AZ 85204, USA",Mesa,AZ,85204,Cat 2,In-Franchise,Cat 3,3830.6,233 N VAL VISTA DR UNIT 608 MESA AZ 85205,FB08,,change,"3300 E BROADWAY RD, MESA, AZ, 85204"
006WR00000wj8K1YAI,Westchase Apartments,Prospects,Chuck McNeely,"3810 Metro Parkway, Fort Myers, FL, USA",Fort Myers,FL,33916,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wj8K2YAI,Copper Point,Prospects,Marty Samuels,"1111 E Brown Rd, Mesa, AZ 85203, USA",Mesa,AZ,85203,Cat 2,In-Franchise,Cat 2,1274.9,1010 N STAPLEY DR UNIT 113 MESA AZ 85203,MDU_Arcos De Mesa,,no_change,"1111 E BROWN RD, MESA, AZ, 85203"
006WR00000wj8K3YAI,Casa Serena (MHP),Prospects,Marty Samuels,"661 S Hawes Rd, Mesa, AZ 85208, USA",Mesa,AZ,85208,Cat 2,In-Franchise,Cat 3,9164.7,7353 E UNIVERSITY DR UNIT 1132 MESA AZ 85207,FB01,,change,"661 S HAWES RD, MESA, AZ, 85208"
006WR00000wj8K4YAI,Arizona Acres Resort,Prospects,Marty Samuels,"9421 E Apache Trail, Mesa, AZ 85207, USA",Mesa,AZ,85207,Cat 2,In-Franchise,Cat 3,13125.6,7353 E UNIVERSITY DR UNIT 1142 MESA AZ 85207,FB01,,change,"9421 E APACHE TRL, MESA, AZ, 85207"
006WR00000wj8K5YAI,1758 S Val Vista Dr,Prospects,Marty Samuels,"1440 S Val Vista Dr, Mesa, AZ 85204, USA",Mesa,AZ,85204,Cat 2,In-Franchise,Cat 3,5771.2,4550 E SOUTHERN AVE UNIT 116 MESA AZ 85206,FB03,,change,"1440 S VAL VISTA DR, MESA, AZ, 85204"
006WR00000wj8K6YAI,Annex at Cadence,Prospects,Marty Samuels,"9411 East Cadence Parkway, Mesa, AZ 85212, USA",Mesa,AZ,85208,Cat 2,In-Franchise,Cat 3,39599.5,7353 E UNIVERSITY DR UNIT 1063 MESA AZ 85207,FB01,,change,"9411 E CADENCE PKWY, MESA, AZ, 85212"
006WR00000wj8K7YAI,Alta Vista Apartments,Prospects,Marty Samuels,1444 N Recker Rd,Mesa,AZ,85205,Cat 2,In-Franchise,Cat 3,9607.6,657 N ROANOKE MESA AZ 85205,FDH01,,change,"1444 N RECKER RD, MESA, AZ, 85205"
006WR00000wj8K8YAI,9736 E Main St (MHP),Prospects,Marty Samuels,"9736 E Main St, Mesa, AZ 85207, USA",Mesa,AZ,85207,Cat 2,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wj8K9YAI,315-321 N Higley Rd,Prospects,Marty Samuels,"315-321 N Higley Rd, Mesa, AZ 85205, USA",Mesa,AZ,85205,Cat 2,In-Franchise,Cat 2,1631.8,4860 E MAIN ST UNIT T141 MESA AZ 85205,FB12,,no_change,"321 N HIGLEY RD, MESA, AZ, 85205"
006WR00000wj8KAYAY,Buenas on Broadway,Prospects,Marty Samuels,"660 E Broadway Rd, Mesa, AZ 85204, USA",Mesa,AZ,85204,Cat 2,In-Franchise,Cat 1,111.5,710 E BROADWAY RD UNIT 4 MESA AZ 85204,FDH14,,change,"660 E BROADWAY RD, MESA, AZ, 85204"
006WR00000wj8KBYAY,Centennial Village Corp,Prospects,Marty Samuels,130 W BROWN RD MESA AZ USA 85201,Mesa,AZ,85201,Cat 2,In-Franchise,Cat 3,2928.6,645 N COUNTRY CLUB DR UNIT 149 MESA AZ 85201 ,FB02,,change,"130 W BROWN RD, MESA, AZ, 85201"
006WR00000wj8KCYAY,1151 W Dragoon Cir,Prospects,Marty Samuels,"1151 W Dragoon Cir, Mesa, AZ 85210, USA",Mesa,AZ,85210,Cat 2,In-Franchise,Cat 2,1248.4,1342 W EMERALD AVE UNIT 270 MESA AZ 85202,FB01,,no_change,"1151 W DRAGOON CIR, MESA, AZ, 85210"
006WR00000wj8KDYAY,Brighthaven Estates,Prospects,Marty Samuels,"8421 E Main St, Mesa, AZ 85207, USA",Mesa,AZ,85207,Cat 2,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wj8KEYAY,Encore on First West,Prospects,Bill Holick,"47 W 1st Ave, Mesa, AZ 85210, USA",Mesa,AZ,85210,Cat 1,In-Franchise,Cat 1,113.5,44 W 1ST AVE MESA AZ 85210,FDH02,,no_change,"47 W 1ST AVE, MESA, AZ, 85210"
006WR00000wj8KFYAY,Mesa Artspace Lofts,Prospects,Bill Holick,"155 South Hibbert, Mesa, AZ 85210, USA",Mesa,AZ,85210,Cat 1,In-Franchise,Cat 1,131.2,134 S HIBBERT MESA AZ 85210,FDH02,,no_change,"155 S HIBBERT, MESA, AZ, 85210"
006WR00000wj8KGYAY,4455 Greenwood Avenue,Prospects,Brett Spivey,"4456 South Greenwood Avenue, Chicago, IL, USA",Chicago,IL,60653,Cat 3,In-Franchise,Cat 3,2281120.1,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"4456 S GREENWOOD AVE, CHICAGO, IL, 60653"
006WR00000wj8KHYAY,Kings Gate Senior Apartments,Prospects,Bill Holick,"7055 Crown Point Avenue, Omaha, NE, USA",Omaha,NE,68104,Cat 1,In-Franchise,Cat 1,212.3,7055 CROWN POINT AVE OMAHA NE 68104,FB05,,no_change,"7055 CROWN POINT AVE, OMAHA, NE, 68104"
006WR00000wj8KIYAY,Prairie Spring Apartments,Prospects,Bill Holick,"5850 Bauman Plaza, Omaha, NE, USA",Omaha,NE,68152,Cat 1,In-Franchise,Cat 1,77.4,5868 BAUMAN PLZ UNIT 10 OMAHA NE 68152,FB01,,no_change,"5850 BAUMAN PLZ, OMAHA, NE, 68152"
006WR00000wj8KJYAY,5301-5307 S. Maryland Avenue,Prospects,Brett Spivey,"5301 South Maryland Avenue, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2279366.9,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5301 S MARYLAND AVE, CHICAGO, IL, 60615"
006WR00000wj8KKYAY,Mesa Station,Prospects,Jeff Wickersham,"111 N Gilbert Rd, Mesa, AZ, USA",Mesa,AZ,85203,Cat 2,In-Franchise,Cat 3,3375.1,1937 E BROADWAY RD MESA AZ 85204,FDH09,,change,"111 N GILBERT RD, MESA, AZ, 85203"
006WR00000wj8KLYAY,Juniper Gardens,Prospects,Bill Holick,"2303 Benson Gardens Blvd, Omaha, NE, USA",Omaha,NE,68134,Cat 1,In-Franchise,Cat 1,50.1,2317 BENSON GARDENS BLVD UNIT 11 OMAHA NE 68134,FB01,,no_change,"2303 BENSON GARDENS BLVD, OMAHA, NE, 68134"
006WR00000wj8KMYAY,5049 S. Drexel Boulevard,Prospects,Brett Spivey,"5050 South Drexel Boulevard, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2279635.8,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5050 S DREXEL BLVD, CHICAGO, IL, 60615"
006WR00000wj8KNYAY,Avondale Apartments Envolve (copy),Prospects,Brett Spivey,"3275 W 14th Ave, Denver, CO, USA",Denver,CO,80204,Cat 3,In-Franchise,Cat 3,2472282.4,18110 FISHERY RD GRETNA NE 68028,FDH01,Y,no_change,"3275 W 14TH AVE, DENVER, CO, 80204"
006WR00000wj8KOYAY,Ocean Crest Apartments,Prospects,Bill Holick,"873 Stevens Avenue, Solana Beach, CA, USA",Solana Beach,CA,92075,Cat 1,In-Franchise,Cat 1,62.8,855 STEVENS AVE SOLANA BEACH CA 92075,FDH16,,no_change,"873 STEVENS AVE, SOLANA BEACH, CA, 92075"
006WR00000wj8KPYAY,Albany Apartments,Prospects,Jeff Wickersham,"5801 E Albany St, Mesa, AZ 85205, USA",Mesa,AZ,85205,Cat 2,In-Franchise,Cat 3,4462.0,5144 E MAIN ST MESA AZ 85205,FDH05,,change,"5801 E ALBANY ST, MESA, AZ, 85205"
006WR00000wj8KQYAY,Arboretum Village,Prospects,Bill Holick,"8141 Farnam Drive, Omaha, NE, USA",Omaha,NE,68114,Cat 1,In-Franchise,Cat 1,244.9,8023 DODGE ST OMAHA NE 68114,FDH02,,no_change,"8141 FARNAM DR, OMAHA, NE, 68114"
006WR00000wj8KRYAY,5053 S. Ellis Avenue,Prospects,Brett Spivey,"5054 South Ellis Avenue, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2280356.4,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5054 S ELLIS AVE, CHICAGO, IL, 60615"
006WR00000wj8KSYAY,Biltmore Terrace Condominiums,Contract Negotiations,Brett Spivey,"3055 E Colter St, Phoenix, AZ 85016",Phoenix,AZ,85016,Cat 3,In-Franchise,Cat 3,46033.1,14602 N 19TH AVE UNIT 187 PHOENIX AZ 85023,FB01,,no_change,"3055 E COLTER ST, PHOENIX, AZ, 85016"
006WR00000wj8KTYAY,Embassy Park Apartments,Prospects,Bill Holick,"9045 Burt Street, Omaha, NE, USA",Omaha,NE,68114,Cat 1,In-Franchise,Cat 1,178.1,9029 BURT ST UNIT 17 OMAHA NE 68114,FB26,,no_change,"9045 BURT ST, OMAHA, NE, 68114"
006WR00000wj8KUYAY,Alta Rise,Prospects,Marty Samuels,"80 N McQueen Rd, Gilbert, AZ 85233, USA",Gilbert,AZ,85233,Cat 2,In-Franchise,Cat 3,2724.6,108 N NEVADA WAY GILBERT AZ 85233,FDH02,,change,"80 N MCQUEEN RD, GILBERT, AZ, 85233"
006WR00000wj8KVYAY,Greentree Place Apartments,Prospects,Jeff Chao,"250 South Elizabeth Way, Chandler, AZ, USA",Chandler,AZ,85225,Cat 2,In-Franchise,Cat 3,15538.2,1187 W SALMON CT GILBERT AZ 85233,FDH07,,change,"250 S ELIZABETH WAY, CHANDLER, AZ, 85225"
006WR00000wj8KWYAY,102 West 9th Place Apartments,Prospects,Marty Samuels,102-128 W 9th Pl  Mesa az 85201,Mesa,AZ,85201,Cat 2,In-Franchise,Cat 3,2178.2,645 N COUNTRY CLUB DR UNIT 149 MESA AZ 85201 ,FB02,,change,"128 W 9TH PL, MESA, AZ, 85201"
006WR00000wj8KXYAY,Residences at Sorensen Square,Prospects,Bill Holick,"6605 North 64th Plaza, Omaha, NE, USA",Omaha,NE,68152,Cat 1,In-Franchise,Cat 1,54.4,6526 N 64TH PLZ UNIT 5 OMAHA NE 68152,FB12,,no_change,"6605 N 64TH PLZ, OMAHA, NE, 68152"
006WR00000wj8KYYAY,5100-5120 S. Ellis Avenue,Prospects,Brett Spivey,"5100-5120 South Ellis Avenue, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2280398.8,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5120 S ELLIS AVE, CHICAGO, IL, 60615"
006WR00000wj8KZYAY,4721-29 S. Ellis St,Prospects,Brett Spivey,"534 East 33rd Place, Chicago, IL, USA",Chicago,IL,60616,Cat 3,In-Franchise,Cat 3,2277674.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"534 E 33RD PL, CHICAGO, IL, 60616"
006WR00000wj8KaYAI,The Village at Grant Square,Prospects,Bill Holick,"7349 Grant Street, Omaha, NE, USA",Omaha,NE,68134,Cat 1,In-Franchise,Cat 1,138.6,7330 GRANT ST OMAHA NE 68134,FDH09,,no_change,"7349 GRANT ST, OMAHA, NE, 68134"
006WR00000wj8KbYAI,5111 S. Kimbark Avenue,Prospects,Brett Spivey,"5112 South Kimbark Avenue, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2282105.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5112 S KIMBARK AVE, CHICAGO, IL, 60615"
006WR00000wj8KcYAI,Camelot Village,Prospects,Bill Holick,"2020 N 92nd Ave, Omaha, NE, USA",Omaha,NE,68134,Cat 1,In-Franchise,Cat 1,69.0,2020 N 92ND AVE UNIT 5 OMAHA NE 68134,FB10,,no_change,"2020 N 92ND AVE, OMAHA, NE, 68134"
006WR00000wj8KdYAI,5350-5358 S. Maryland,Prospects,Brett Spivey,5350-5358 S. Maryland,Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2279315.8,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5358 S MARYLAND AVE, CHICAGO, IL, 60615"
006WR00000wj8KeYAI,Peony Village,Prospects,Bill Holick,"8215 Burt Plaza, Omaha, NE, USA",Omaha,NE,68114,Cat 1,In-Franchise,Cat 1,18.3,8205 BURT PLZ UNIT 1 OMAHA NE 68114,FB08,,no_change,"8215 BURT PLZ, OMAHA, NE, 68114"
006WR00000wj8KfYAI,Sunrise on the Rail,Prospects,Marty Samuels,"111 N Mesa Dr, Mesa, AZ 85201, USA",Mesa,AZ,85201,Cat 2,In-Franchise,Cat 2,1121.9,305 E MAIN ST UNIT 304 MESA AZ 85201,FDH03,,no_change,"111 N MESA DR, MESA, AZ, 85201"
